run_id_raw,run_id,lr_raw,lr,z,bs,seed,config,config_label_full,epoch,fid,timestamp,source_folder,source_file,line_no,config_display_label
lr=0.001_z=64_bs=128_seed=42,lr=0.001_z=64_bs=128_seed=42,0.001,0.001,64,128,42,lr=0.001_z=64_bs=128,"LR=0.001, z=64, batch size=128",89,155.32,2026-06-13 08:55:11.406,128,128\training (3).log,118,batch size=128
lr=0.001_z=64_bs=128_seed=42,lr=0.001_z=64_bs=128_seed=42,0.001,0.001,64,128,42,lr=0.001_z=64_bs=128,"LR=0.001, z=64, batch size=128",90,154.35,2026-06-13 08:59:33.588,128,128\training (3).log,119,batch size=128
lr=0.001_z=64_bs=128_seed=42,lr=0.001_z=64_bs=128_seed=42,0.001,0.001,64,128,42,lr=0.001_z=64_bs=128,"LR=0.001, z=64, batch size=128",91,152.04,2026-06-13 09:04:19.916,128,128\training (3).log,120,batch size=128
lr=0.001_z=64_bs=128_seed=42,lr=0.001_z=64_bs=128_seed=42,0.001,0.001,64,128,42,lr=0.001_z=64_bs=128,"LR=0.001, z=64, batch size=128",92,153.22,2026-06-13 09:05:03.343,128,128\training (3).log,121,batch size=128
lr=0.001_z=64_bs=128_seed=42,lr=0.001_z=64_bs=128_seed=42,0.001,0.001,64,128,42,lr=0.001_z=64_bs=128,"LR=0.001, z=64, batch size=128",93,146.85,2026-06-13 09:06:26.179,128,128\training (3).log,122,batch size=128
lr=0.001_z=64_bs=128_seed=42,lr=0.001_z=64_bs=128_seed=42,0.001,0.001,64,128,42,lr=0.001_z=64_bs=128,"LR=0.001, z=64, batch size=128",94,153.82,2026-06-13 09:07:10.203,128,128\training (3).log,123,batch size=128
lr=0.001_z=64_bs=128_seed=42,lr=0.001_z=64_bs=128_seed=42,0.001,0.001,64,128,42,lr=0.001_z=64_bs=128,"LR=0.001, z=64, batch size=128",95,152.02,2026-06-13 09:07:54.140,128,128\training (3).log,124,batch size=128
lr=0.001_z=64_bs=128_seed=42,lr=0.001_z=64_bs=128_seed=42,0.001,0.001,64,128,42,lr=0.001_z=64_bs=128,"LR=0.001, z=64, batch size=128",96,155.3,2026-06-13 09:08:57.769,128,128\training (3).log,125,batch size=128
lr=0.001_z=64_bs=128_seed=42,lr=0.001_z=64_bs=128_seed=42,0.001,0.001,64,128,42,lr=0.001_z=64_bs=128,"LR=0.001, z=64, batch size=128",97,191.75,2026-06-13 09:09:41.867,128,128\training (3).log,126,batch size=128
lr=0.001_z=64_bs=128_seed=42,lr=0.001_z=64_bs=128_seed=42,0.001,0.001,64,128,42,lr=0.001_z=64_bs=128,"LR=0.001, z=64, batch size=128",98,159.82,2026-06-13 09:10:45.496,128,128\training (3).log,127,batch size=128
lr=0.001_z=64_bs=128_seed=42,lr=0.001_z=64_bs=128_seed=42,0.001,0.001,64,128,42,lr=0.001_z=64_bs=128,"LR=0.001, z=64, batch size=128",99,149.01,2026-06-13 09:11:29.107,128,128\training (3).log,128,batch size=128
lr=0.001_z=64_bs=128_seed=42,lr=0.001_z=64_bs=128_seed=42,0.001,0.001,64,128,42,lr=0.001_z=64_bs=128,"LR=0.001, z=64, batch size=128",100,149.16,2026-06-13 09:12:52.054,128,128\training (3).log,129,batch size=128
lr=0.001_z=64_bs=128_seed=142,lr=0.001_z=64_bs=128_seed=142,0.001,0.001,64,128,142,lr=0.001_z=64_bs=128,"LR=0.001, z=64, batch size=128",1,264.53,2026-06-13 09:13:55.117,128,128\training (3).log,137,batch size=128
lr=0.001_z=64_bs=128_seed=142,lr=0.001_z=64_bs=128_seed=142,0.001,0.001,64,128,142,lr=0.001_z=64_bs=128,"LR=0.001, z=64, batch size=128",2,280.23,2026-06-13 09:14:39.211,128,128\training (3).log,138,batch size=128
lr=0.001_z=64_bs=128_seed=142,lr=0.001_z=64_bs=128_seed=142,0.001,0.001,64,128,142,lr=0.001_z=64_bs=128,"LR=0.001, z=64, batch size=128",3,295.04,2026-06-13 09:15:22.767,128,128\training (3).log,139,batch size=128
lr=0.001_z=64_bs=128_seed=142,lr=0.001_z=64_bs=128_seed=142,0.001,0.001,64,128,142,lr=0.001_z=64_bs=128,"LR=0.001, z=64, batch size=128",4,294.48,2026-06-13 09:16:44.938,128,128\training (3).log,140,batch size=128
lr=0.001_z=64_bs=128_seed=142,lr=0.001_z=64_bs=128_seed=142,0.001,0.001,64,128,142,lr=0.001_z=64_bs=128,"LR=0.001, z=64, batch size=128",5,284.61,2026-06-13 09:17:27.377,128,128\training (3).log,141,batch size=128
